"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","Fence","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"60","RL",4.18965474202643,9.53748351330888,"IR2","Lvl","Corner","Gilbert","Norm","1Fam","2Story",6,6,1997,1997,"Gable","VinylSd","VinylSd","Absent",0,"TA","TA","PConc","Gd","TA","Av","GLQ",5.20948615284142,"Unf",6.41836493593621,794,"Gd","Y","SBrkr",6.67834211465433,676,7.29369772060144,0,1,2,0,3,1,"TA",6,0,"Absent","Attchd",1,"Fin",2,388,"TA","TA","Y",0,4.33073334028633,0,0,"Absent","7","2007","WD","Normal",177000
"50","RM",3.97029191355212,8.73889570493404,"Reg","Lvl","Inside","BrkSide","Norm","1Fam","1.5Fin",6,6,1934,1950,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",6.70563909486,816,"TA","Y","SBrkr",6.70563909486,0,7.07072410726028,0,0,1,0,3,1,"TA",6,1,"Gd","Detchd",1,"Unf",2,528,"TA","TA","Y",4.72738781871234,0,0,0,"MnPrv","9","2006","WD","Normal",114500
"90","RM",4.70953020131233,9.04463991619846,"IR2","Bnk","Corner","IDOTRR","RRNn","Duplex","1Story",5,5,1963,1963,"Gable","Wd Sdng","Wd Sdng","Absent",0,"Fa","TA","CBlock","Gd","TA","Gd","LwQ",4.65396035015752,"GLQ",0,816,"TA","N","SBrkr",6.70563909486,0,6.70563909486,1,0,1,0,2,1,"TA",5,0,"Absent","CarPort",1,"Unf",2,516,"TA","TA","Y",4.67282883446191,0,0,0,"Absent","5","2010","WD","Normal",110000
"20","RL",4.23410650459726,10.8252035410553,"IR1","Low","Inside","Veenker","Norm","1Fam","1Story",9,5,1981,1987,"Gable","WdShing","Wd Shng","Absent",0,"Gd","TA","CBlock","Ex","TA","Gd","GLQ",7.50163445788341,"Unf",3.49650756146648,1842,"Gd","Y","SBrkr",7.51914995766982,0,7.51914995766982,2,0,0,1,0,1,"Gd",5,1,"Gd","Attchd",1,"Fin",3,894,"TA","TA","Y",6.75460409948796,4.29045944114839,0,0,"Absent","11","2006","WD","Normal",385000
"80","RL",4.11087386417331,8.87276752991094,"Reg","Bnk","Inside","NAmes","Norm","1Fam","SLvl",5,5,1955,1955,"Gable","MetalSd","MetalSd","Absent",0,"TA","TA","CBlock","TA","TA","No","ALQ",5.95324333428778,"Unf",0,384,"TA","Y","SBrkr",7.21597500265147,0,7.21597500265147,0,0,1,0,3,1,"TA",6,1,"TA","Detchd",1,"Unf",2,572,"TA","TA","Y",0,3.93182563272433,0,0,"MnPrv","2","2007","WD","Normal",130000
"20","RL",4.61512051684126,9.2277872855799,"IR1","Lvl","Inside","NAmes","Norm","1Fam","1Story",6,5,1964,1964,"Gable","HdBoard","Plywood","BrkFace",5.60947179518496,"TA","TA","CBlock","TA","TA","No","BLQ",6.19644412779452,"Unf",6.84161547647759,1425,"Gd","Y","SBrkr",7.26262860097424,0,7.26262860097424,0,0,2,0,3,1,"TA",7,1,"Gd","Attchd",1,"RFn",2,576,"TA","TA","Y",0,0,0,0,"Absent","7","2008","WD","Normal",180500
"160","FV",3.2188758248682,7.8808043446749,"Reg","Lvl","Inside","Somerst","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","MetalSd","MetalSd","BrkFace",6.12468339089421,"Gd","TA","PConc","Gd","TA","No","GLQ",6.47697236288968,"Unf",5.77455154554441,970,"Ex","Y","SBrkr",6.89162589705225,756,7.46164039220858,1,0,2,1,3,1,"Gd",7,0,"Absent","Attchd",1,"Fin",2,480,"TA","TA","Y",4.75359019110636,0,0,0,"Absent","8","2009","WD","Abnorml",172500
"60","RL",4.49980967033027,9.36271805239707,"IR1","Lvl","Corner","CollgCr","Norm","1Fam","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","Absent",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.75809450442773,860,"Ex","Y","SBrkr",6.75809450442773,860,7.45066079621154,0,0,2,1,3,1,"Gd",7,0,"Absent","Attchd",1,"RFn",2,565,"TA","TA","Y",0,4.26267987704132,0,0,"Absent","8","2006","WD","Normal",196500
"60","RL",4.20469261939097,9.52390946537981,"IR2","HLS","CulDSac","StoneBr","Norm","1Fam","2Story",10,5,2006,2006,"Hip","VinylSd","VinylSd","BrkFace",6.93925394604151,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",7.25205395185281,1410,"Ex","Y","SBrkr",7.26332961747684,1519,7.98820359702258,0,0,3,1,3,1,"Gd",10,1,"Gd","BuiltIn",1,"Fin",3,641,"TA","TA","Y",5.26269018890489,0,3.63758615972639,0,"Absent","10","2006","New","Partial",438780
"20","RL",4.11087386417331,8.88197518424887,"Reg","Bnk","Inside","CollgCr","Norm","1Fam","1Story",5,7,1972,1972,"Gable","HdBoard","HdBoard","Absent",0,"TA","TA","CBlock","TA","TA","Av","ALQ",6.45047042214418,"Unf",5.00394630594546,780,"Ex","Y","SBrkr",6.66057514983969,0,6.66057514983969,0,0,1,0,2,1,"TA",4,0,"Absent","Detchd",1,"Unf",1,352,"TA","TA","Y",5.28320372873799,0,0,0,"MnPrv","1","2008","WD","Normal",124900
"20","RL",4.15888308335967,9.47830431356186,"Reg","Lvl","Inside","SawyerW","RRAe","1Fam","1Story",6,5,2004,2004,"Gable","VinylSd","VinylSd","Absent",0,"TA","TA","PConc","Gd","TA","No","ALQ",6.84800527457636,"Unf",5.38449506278909,1158,"Ex","Y","SBrkr",7.05531284333975,0,7.05531284333975,1,0,1,1,3,1,"Gd",5,0,"Absent","Detchd",1,"Unf",2,576,"TA","TA","Y",0,3.93182563272433,0,0,"Absent","5","2006","New","Partial",158000
"75","RM",4.11087386417331,8.88197518424887,"Reg","Lvl","Inside","IDOTRR","Norm","1Fam","2.5Unf",5,7,1920,1996,"Gable","MetalSd","MetalSd","Absent",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",6.27476202124194,530,"TA","N","SBrkr",6.36647044773144,530,7.01391547481053,0,0,1,0,3,1,"Fa",6,0,"Absent","Detchd",1,"Unf",1,288,"TA","TA","N",0,0,4.97673374242057,0,"Absent","3","2007","WD","Normal",101000
"120","RL",3.80666248977032,8.77074954913864,"IR1","Lvl","Inside","NridgHt","Norm","TwnhsE","1Story",8,5,2006,2006,"Gable","VinylSd","VinylSd","Stone",5.18738580584075,"Gd","TA","PConc","Gd","Gd","Mn","GLQ",3.2188758248682,"Unf",7.20563517641036,1370,"Ex","Y","SBrkr",7.22329567956231,0,7.22329567956231,0,0,2,0,2,1,"Gd",6,1,"Gd","Attchd",1,"RFn",2,484,"TA","TA","Y",4.79579054559674,3.91202300542815,0,0,"Absent","10","2007","WD","Normal",202500
"70","RM",3.93182563272433,9.23999625688369,"IR1","Bnk","Inside","OldTown","RRAn","1Fam","2Story",7,6,1921,1950,"Gable","Stucco","Stucco","Absent",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.3578422665081,576,"Gd","Y","SBrkr",6.80572255341699,808,7.44483327389219,0,0,2,0,3,1,"TA",9,0,"Absent","Detchd",1,"Unf",2,480,"TA","TA","Y",2.56494935746154,2.484906649788,4.17438726989564,0,"GdPrv","4","2010","WD","Normal",140000
"60","RL",4.26267987704132,9.14590851181679,"Reg","Lvl","Inside","CollgCr","Norm","1Fam","2Story",7,5,1997,1998,"Gable","VinylSd","VinylSd","BrkFace",6.35262939631957,"TA","TA","PConc","Gd","TA","No","GLQ",6.60665018619822,"Unf",5.76519110278484,1057,"Ex","Y","SBrkr",6.96413561241824,977,7.6182510978767,1,0,2,1,3,1,"Gd",8,0,"Absent","Attchd",1,"RFn",2,645,"TA","TA","Y",6.3578422665081,3.61091791264422,0,0,"GdPrv","2","2009","WD","Normal",219500
"60","RL",4.34380542185368,9.16868469670735,"Reg","Lvl","Inside","NridgHt","Norm","1Fam","2Story",8,5,2004,2005,"Gable","VinylSd","VinylSd","BrkFace",5.84354441703136,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",7.04228617193974,1143,"Ex","Y","SBrkr",7.04228617193974,1330,7.81359155295243,0,0,2,1,4,1,"Gd",9,1,"Gd","BuiltIn",1,"RFn",3,852,"TA","TA","Y",5.26269018890489,5.02388052084628,0,0,"Absent","10","2007","WD","Normal",317000
"20","RL",4.30406509320417,9.89852526070631,"Reg","Lvl","Inside","NAmes","PosA","1Fam","1Story",7,5,1970,1989,"Gable","Plywood","Plywood","BrkFace",5.66296048013595,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.81673588059497,"Unf",6.94312242281943,1947,"TA","Y","SBrkr",7.69984240739699,0,7.69984240739699,1,0,2,0,3,1,"TA",7,1,"Gd","Attchd",1,"RFn",2,576,"TA","TA","Y",5.71042701737487,0,0,0,"Absent","7","2010","WD","Normal",180000
"20","RL",4.29045944114839,9.27481639116055,"IR1","Lvl","Inside","CollgCr","Norm","1Fam","1Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",5.12396397940326,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.92165818415113,"Unf",6.08904487544685,1453,"Ex","Y","SBrkr",7.29979736675816,0,7.29979736675816,1,0,2,0,3,1,"Gd",7,0,"Absent","Attchd",1,"RFn",2,558,"TA","TA","Y",4.97673374242057,3.40119738166216,0,0,"Absent","6","2007","WD","Normal",226000
"30","RM",3.87120101090789,8.43576619272051,"Reg","Lvl","Corner","OldTown","Artery","1Fam","1Story",4,6,1945,1950,"Gable","MetalSd","MetalSd","Absent",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",6.61740297797448,747,"TA","Y","SBrkr",6.61740297797448,0,6.61740297797448,0,0,1,0,2,1,"TA",4,0,"Absent","Attchd",1,"Unf",1,220,"TA","TA","Y",0,0,0,0,"Absent","6","2010","WD","Normal",80000
"50","RL",4.40671924726425,9.65464150386955,"Reg","Lvl","Corner","ClearCr","Norm","1Fam","1.5Fin",7,4,1953,1953,"Gable","BrkFace","AsbShng","Absent",0,"Gd","TA","CBlock","TA","TA","No","BLQ",6.40357419793482,"Unf",6.55393340402581,1304,"TA","Y","SBrkr",7.17395831975679,983,7.73543335249969,0,0,2,0,3,1,"TA",7,1,"TA","Attchd",1,"Fin",2,667,"TA","TA","Y",0,3.09104245335832,4.74493212836325,0,"Absent","7","2006","WD","Normal",225000
"20","RL",4.56434819146784,9.5216413100266,"IR1","Lvl","Inside","NAmes","Norm","1Fam","1Story",7,6,1973,1973,"Gable","Plywood","Plywood","BrkFace",7.01750614294126,"TA","Gd","CBlock","Gd","TA","Gd","ALQ",7.53955882930103,"Unf",5.8406416573734,2223,"Ex","Y","SBrkr",7.70706265537047,0,7.70706265537047,1,0,2,0,3,1,"TA",8,2,"Gd","Attchd",1,"Fin",2,516,"TA","TA","Y",5.70711026474888,0,0,0,"Absent","2","2007","WD","Normal",244000
"20","RL",4.24849524204936,8.93590352627442,"Reg","Lvl","Corner","Mitchel","Norm","1Fam","1Story",4,6,1982,2006,"Gable","HdBoard","Plywood","Absent",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.33859407820318,"Unf",5.63835466933375,845,"TA","Y","SBrkr",6.74051935960622,0,6.74051935960622,1,0,1,0,2,1,"TA",4,0,"Absent","Detchd",1,"Unf",2,360,"TA","TA","Y",0,0,0,0,"Absent","6","2007","WD","Normal",129500
"60","RL",4.31748811353631,9.22444049635496,"IR1","Lvl","Corner","Gilbert","Norm","1Fam","2Story",7,5,1998,1998,"Gable","VinylSd","VinylSd","BrkFace",3.71357206670431,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.72503364216684,832,"Gd","Y","SBrkr",6.78671695060508,833,7.44949800538285,0,0,2,1,3,1,"TA",7,1,"TA","Attchd",1,"Fin",2,427,"TA","TA","Y",0,4.55387689160054,0,5.67675380226828,"Absent","12","2009","WD","Normal",185000
"20","RL",4.45434729625351,9.23024103368252,"Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story",5,7,1954,2003,"Gable","Wd Sdng","Wd Sdng","BrkFace",4.65396035015752,"TA","TA","CBlock","TA","TA","No","ALQ",5.77144112313002,"BLQ",6.00388706710654,1086,"Gd","Y","SBrkr",6.99117688712121,0,6.99117688712121,1,0,1,0,3,1,"TA",6,0,"Absent","Attchd",1,"Unf",2,490,"TA","TA","Y",0,0,0,0,"GdWo","5","2010","WD","Normal",144900
"50","RM",4.11087386417331,8.66406026722579,"Reg","Lvl","Corner","OldTown","Norm","1Fam","2Story",3,6,1915,1950,"Gambrel","VinylSd","VinylSd","Absent",0,"Gd","Gd","CBlock","Fa","TA","No","Unf",0,"Unf",6.73459165997295,840,"Gd","N","SBrkr",6.73459165997295,765,7.38150189450671,0,0,2,0,3,2,"TA",8,0,"Absent","Detchd",1,"Unf",1,379,"TA","TA","Y",0,0,5.31320597904179,0,"Absent","5","2010","WD","Normal",107400
"180","RM",3.09104245335832,7.37588214821501,"Reg","Lvl","Inside","MeadowV","Norm","Twnhs","SLvl",4,5,1973,1973,"Gable","CemntBd","CmentBd","Absent",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.13772705408623,"Unf",0,462,"TA","Y","SBrkr",6.26720054854136,462,6.89669433162271,1,0,1,0,2,1,"TA",5,0,"Absent","BuiltIn",1,"Unf",1,297,"TA","TA","Y",4.79579054559674,4.62497281328427,0,0,"GdWo","11","2009","WD","Normal",91000
"20","RL",4.30406509320417,9.04499391938819,"IR1","Lvl","Inside","NAmes","Norm","1Fam","1Story",4,7,1956,1956,"Gable","VinylSd","VinylSd","Absent",0,"TA","TA","CBlock","TA","TA","No","ALQ",5.43372200355424,"Unf",6.58617165485467,952,"Ex","Y","FuseA",6.8596149036542,0,6.8596149036542,0,0,1,0,2,1,"TA",4,0,"Absent","Detchd",1,"Unf",1,283,"TA","TA","Y",0,0,0,0,"Absent","4","2008","WD","Normal",135750
"50","RM",3.93182563272433,9.0636947916347,"Reg","Lvl","Inside","BrkSide","Norm","1Fam","1.5Fin",5,5,1948,2001,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","CBlock","TA","TA","No","BLQ",5.82008293035236,"GLQ",5.69035945432406,672,"TA","Y","SBrkr",6.9782137426307,213,7.15929190479756,1,0,1,0,2,1,"TA",6,0,"Absent","Detchd",1,"Unf",1,240,"TA","TA","Y",0,0,0,0,"MnPrv","1","2008","WD","Normal",127000
"90","RL",4.29045944114839,9.28535507578163,"Reg","Lvl","Inside","Sawyer","Norm","Duplex","1Story",4,5,1968,1968,"Hip","HdBoard","HdBoard","Absent",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",7.47816969415979,1768,"TA","N","SBrkr",7.47816969415979,0,7.47816969415979,0,0,2,0,4,2,"TA",8,0,"Absent","Absent",0,"Absent",0,0,"Absent","Absent","Y",0,0,0,0,"Absent","4","2010","WD","Normal",136500
"50","RM",4.11087386417331,9.25349564229011,"Reg","Lvl","Corner","OldTown","Norm","1Fam","2Story",5,6,1910,1981,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",6.08904487544685,440,"Gd","Y","SBrkr",6.52649485957079,548,7.11558212618445,0,0,1,1,2,1,"TA",5,0,"Absent","Detchd",1,"Unf",2,440,"TA","TA","Y",4.31748811353631,0,4.85981240436167,0,"MnPrv","5","2009","WD","Normal",110000
"60","RL",4.61512051684126,9.47278155656217,"Reg","Lvl","Corner","NAmes","Norm","1Fam","2Story",6,6,1968,1968,"Gable","VinylSd","VinylSd","BrkFace",6.3578422665081,"TA","Gd","CBlock","Gd","TA","No","Rec",6.10702288774225,"Unf",6.10702288774225,896,"TA","Y","SBrkr",7.07580886397839,960,7.66996199547358,0,0,2,1,4,1,"Gd",8,1,"Gd","Attchd",1,"Fin",1,509,"TA","TA","Y",0,4.29045944114839,0,5.53338948872752,"Absent","6","2009","WD","Normal",193500
"120","RM",3.49650756146648,8.41205487329293,"Reg","Lvl","FR2","Mitchel","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","VinylSd","VinylSd","BrkFace",6.09582456243222,"TA","Gd","PConc","Ex","Gd","No","GLQ",7.09174211509515,"Unf",3.61091791264422,1237,"Ex","Y","SBrkr",7.19893124068817,0,7.19893124068817,1,0,2,0,2,1,"TA",5,0,"Absent","Attchd",1,"Fin",2,405,"TA","TA","Y",0,5.29831736654804,0,0,"Absent","3","2006","WD","Normal",153500
"20","RL",4.36944785246702,9.2308290384035,"Reg","Lvl","Inside","Somerst","Norm","1Fam","1Story",8,5,2007,2007,"Gable","VinylSd","VinylSd","Stone",6.15060276844628,"TA","TA","PConc","Gd","TA","No","GLQ",3.52636052461616,"Unf",7.33367639565768,1563,"Ex","Y","SBrkr",7.35500192110526,0,7.35500192110526,0,0,2,0,3,1,"Gd",6,1,"Gd","Attchd",1,"RFn",3,758,"TA","TA","Y",4.97673374242057,4.60517018598809,0,0,"Absent","10","2008","WD","Normal",245000
"20","RL",4.39444915467244,9.09301972939964,"IR1","Lvl","Inside","NAmes","Norm","1Fam","1Story",5,5,1960,1960,"Gable","MetalSd","MetalSd","BrkCmn",4.20469261939097,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",6.97166860472579,1065,"Gd","Y","SBrkr",6.97166860472579,0,6.97166860472579,0,0,1,1,3,1,"TA",6,0,"Absent","Detchd",1,"Unf",2,461,"TA","TA","Y",4.31748811353631,0,0,0,"Absent","7","2007","COD","Normal",126500
"80","RL",4.18965474202643,9.05146186690869,"IR1","Lvl","Inside","Gilbert","Norm","1Fam","SLvl",7,5,1995,1996,"Gable","HdBoard","HdBoard","BrkFace",3.13549421592915,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",5.95324333428778,384,"Gd","Y","SBrkr",6.69084227741856,670,7.29641326877392,0,0,2,1,3,1,"TA",7,1,"TA","BuiltIn",1,"Fin",2,400,"TA","TA","Y",4.79579054559674,4.29045944114839,0,0,"Absent","5","2009","WD","Normal",168500
"60","RL",4.80402104473326,9.68408698750075,"Reg","Lvl","Corner","NoRidge","Norm","1Fam","2Story",8,5,1991,1992,"Hip","HdBoard","HdBoard","BrkFace",5.65248918026865,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",7.16162200293919,1288,"Ex","Y","SBrkr",7.17165682276851,1116,7.79069603117474,0,0,2,1,4,1,"Gd",9,1,"TA","Attchd",1,"Unf",2,462,"TA","TA","Y",4.85203026391962,4.4188406077966,0,0,"Absent","4","2006","WD","Normal",260000
"60","RL",4.81218435537242,9.38530157436385,"IR2","Lvl","Inside","Gilbert","Norm","1Fam","2Story",6,5,2005,2005,"Gable","VinylSd","VinylSd","Absent",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",6.52941883826223,684,"Ex","Y","SBrkr",6.52941883826223,876,7.35308192051543,0,0,2,1,3,1,"Gd",6,1,"Gd","BuiltIn",1,"Fin",2,400,"TA","TA","Y",4.61512051684126,3.66356164612965,0,0,"Absent","3","2009","WD","Normal",174000
"160","FV",3.71357206670431,8.28197705886776,"Reg","Lvl","Corner","Somerst","Norm","TwnhsE","2Story",6,5,2009,2009,"Gable","VinylSd","VinylSd","Stone",4.34380542185368,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",6.41836493593621,612,"Ex","Y","SBrkr",6.41836493593621,612,7.11069612297883,0,0,2,1,2,1,"Gd",4,0,"Absent","Detchd",1,"RFn",2,528,"TA","TA","Y",0,5.45958551414416,0,0,"Absent","6","2009","New","Partial",164500
"50","C",4.66343909411207,9.04440384443155,"IR1","Lvl","Corner","IDOTRR","Feedr","1Fam","1.5Fin",3,2,1915,1982,"Hip","Plywood","Plywood","Absent",0,"Fa","Fa","CBlock","TA","Fa","No","Unf",0,"Unf",6.92165818415113,1013,"TA","N","SBrkr",6.92165818415113,0,7.33106030521863,0,0,1,0,2,1,"Fa",6,0,"Absent","Absent",0,"Absent",0,0,"Absent","Absent","N",0,0,5.05624580534831,0,"MnPrv","10","2009","ConLD","Abnorml",85000
"20","RL",4.11087386417331,8.99603266932437,"Reg","Lvl","Inside","CollgCr","Norm","1Fam","1Story",4,5,1994,1995,"Gable","VinylSd","VinylSd","Absent",0,"TA","TA","PConc","Gd","TA","No","GLQ",6.37842618365159,"Unf",5.99893656194668,990,"Ex","Y","SBrkr",6.89871453432999,0,6.89871453432999,1,0,1,0,3,1,"TA",5,0,"Absent","Absent",0,"Absent",0,0,"Absent","Absent","Y",0,0,0,0,"Absent","8","2007","WD","Normal",123600
"20","RL",4.11087386417331,8.88197518424887,"Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story",4,5,1950,1950,"Gable","BrkFace","Wd Sdng","Absent",0,"TA","TA","Slab","Absent","Absent","Absent","Absent",0,"Absent",0,0,"TA","Y","FuseA",6.94793706861497,0,6.94793706861497,0,0,1,0,2,1,"TA",4,0,"Absent","Detchd",1,"Unf",2,420,"TA","TA","Y",0,3.40119738166216,0,0,"Absent","7","2006","WD","Normal",109900
"20","RL",4.45434729625351,9.04793908261736,"Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story",5,3,1961,1961,"Hip","HdBoard","HdBoard","BrkCmn",5.31811999384422,"TA","TA","CBlock","TA","TA","No","Rec",6.39859493453521,"Unf",6.45519856334012,1235,"TA","Y","SBrkr",7.11963563801764,0,7.11963563801764,0,0,1,0,2,1,"TA",6,0,"Absent","Attchd",1,"Unf",2,480,"TA","TA","Y",0,0,0,0,"GdWo","12","2006","WD","Abnorml",98600
"30","RL",4.39444915467244,9.50009529458889,"IR1","HLS","Inside","Crawfor","Norm","1Fam","1Story",5,7,1921,2006,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","Gd","BrkTil","Gd","TA","No","ALQ",6.57088296233958,"Unf",5.0998664278242,876,"Ex","Y","SBrkr",6.87212810133899,0,6.87212810133899,1,0,1,0,2,1,"TA",5,0,"Absent","Detchd",1,"Unf",2,432,"TA","TA","Y",0,0,3.80666248977032,0,"Absent","8","2009","WD","Normal",163500
"190","C",4.11087386417331,8.88197518424887,"Reg","Lvl","Corner","OldTown","Norm","2fmCon","2.5Unf",6,6,1910,1998,"Hip","MetalSd","MetalSd","Absent",0,"TA","TA","BrkTil","TA","Fa","Mn","Rec",6.95368421087054,"Unf",5.12989871492307,1214,"Ex","N","SBrkr",7.13966033596492,1031,7.73718007783463,0,1,2,0,4,2,"TA",9,1,"Gd","Detchd",1,"Unf",2,506,"TA","TA","Y",0,0,0,4.60517018598809,"Absent","11","2007","WD","Normal",133900
"60","RL",4.24849524204936,9.14184737553088,"IR1","Lvl","Inside","CollgCr","Norm","1Fam","2Story",6,5,1997,1997,"Gable","VinylSd","VinylSd","Absent",0,"TA","Gd","PConc","Gd","TA","No","GLQ",6.47543271670409,"Unf",5.17614973257383,824,"Ex","Y","SBrkr",6.80903930604298,881,7.48829351515943,1,0,2,1,3,1,"Gd",7,0,"Absent","Attchd",1,"RFn",2,684,"TA","TA","Y",0,5.09375020080676,0,0,"Absent","5","2007","WD","Normal",204750
"60","RL",4.18965474202643,9.1866622446216,"IR2","Lvl","Corner","Gilbert","Norm","1Fam","2Story",6,8,1993,1993,"Gable","VinylSd","VinylSd","BrkFace",4.23410650459726,"Ex","Gd","PConc","Gd","Gd","No","ALQ",5.73979291217923,"Unf",5.91620206260743,680,"Gd","Y","SBrkr",6.52356230614951,790,7.29369772060144,0,0,2,1,3,1,"TA",6,1,"TA","BuiltIn",1,"Fin",2,420,"TA","TA","Y",5.4510384535657,4.15888308335967,0,0,"Absent","4","2009","WD","Normal",185000
"20","RL",4.36944785246702,9.23649532945303,"IR1","Lvl","Inside","CollgCr","Norm","1Fam","1Story",7,5,1999,1999,"Gable","VinylSd","VinylSd","BrkFace",5.21493575760899,"Gd","TA","PConc","Gd","TA","Av","ALQ",7.05875815251866,"Unf",6.05678401322862,1588,"Ex","Y","SBrkr",7.37086016653672,0,7.37086016653672,0,0,2,0,3,1,"Gd",6,0,"Absent","Attchd",1,"RFn",2,472,"TA","TA","Y",5.06890420222023,3.40119738166216,0,0,"Absent","8","2006","WD","Normal",214000
"20","RL",4.30406509320417,9.2985343827121,"Reg","HLS","Inside","Edwards","Norm","1Fam","1Story",4,5,1965,1965,"Hip","HdBoard","HdBoard","BrkFace",3.89182029811063,"TA","TA","CBlock","TA","TA","No","Rec",6.25575004175337,"Unf",6.08904487544685,960,"TA","Y","FuseF",6.86797440897029,0,6.86797440897029,1,0,1,0,3,1,"TA",6,0,"Absent","Attchd",1,"Fin",1,432,"TA","TA","P",4.79579054559674,0,0,0,"Absent","5","2007","WD","Normal",94750
"30","RL",4.45434729625351,9.27105910701089,"Reg","Lvl","Corner","Edwards","Norm","1Fam","1Story",5,5,1920,1950,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","BrkTil","TA","TA","No","ALQ",4.69134788222914,"Unf",5.86078622346587,458,"Fa","N","SBrkr",6.7286286130847,0,6.7286286130847,0,0,1,0,2,1,"TA",5,0,"Absent","Basment",1,"Unf",1,366,"Fa","TA","Y",0,0,4.35670882668959,0,"Absent","5","2010","COD","Abnorml",83000
"20","RL",4.35670882668959,9.14002519806116,"IR1","Lvl","Inside","NAmes","Norm","1Fam","1Story",4,5,1959,1959,"Gable","Plywood","Plywood","Absent",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.3456363608286,"Unf",5.94542060860658,950,"Fa","Y","SBrkr",7.11151211649616,0,7.11151211649616,1,0,1,1,3,1,"TA",6,0,"Absent","Absent",0,"Absent",0,0,"Absent","Absent","Y",5.8664680569333,0,0,0,"Absent","1","2010","WD","Normal",128950
"20","RL",4.39444915467244,9.26898656740892,"IR1","Lvl","Inside","NWAmes","Norm","1Fam","1Story",6,7,1977,2001,"Gable","Plywood","Plywood","BrkFace",3.36729582998647,"TA","TA","PConc","TA","TA","Mn","ALQ",7.09090982207998,"Unf",6.01859321449623,1610,"Gd","Y","SBrkr",7.38461038317697,0,7.38461038317697,1,0,2,0,3,1,"Gd",6,2,"TA","Attchd",1,"RFn",2,480,"TA","TA","Y",5.12989871492307,4.23410650459726,0,0,"Absent","2","2010","WD","Normal",205000
"60","RL",4.35670882668959,9.12771934328785,"Reg","Lvl","Inside","SawyerW","Norm","1Fam","2Story",6,5,1985,1985,"Gable","HdBoard","HdBoard","BrkFace",5.82008293035236,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",6.60934924316738,741,"TA","Y","SBrkr",6.88550967003482,755,7.45760928971561,0,0,2,1,3,1,"Gd",7,1,"TA","Attchd",1,"Fin",2,476,"TA","TA","Y",5.26269018890489,3.85014760171006,0,0,"Absent","6","2010","WD","Normal",178000
